county_id,county_name,confirmed_cases,new_confirmed_cases,deaths,new_deaths,date
35,Lassen,744,2,0,0,2020-10-05
37,Los Angeles,275018,451,6655,9,2020-10-05
39,Madera,4706,64,70,0,2020-10-05
41,Marin,6796,15,119,0,2020-10-05
43,Mariposa,76,0,2,0,2020-10-05
45,Mendocino,1010,5,20,0,2020-10-05
47,Merced,9081,48,148,3,2020-10-05
49,Modoc,28,1,0,0,2020-10-05
51,Mono,169,0,2,0,2020-10-05
53,Monterey,10402,43,75,0,2020-10-05
55,Napa,1758,24,12,0,2020-10-05
57,Nevada,550,7,7,0,2020-10-05
59,Orange,54760,120,1287,1,2020-10-05
61,Placer,3684,56,49,0,2020-10-05
63,Plumas,52,1,0,0,2020-10-05
65,Riverside,60738,804,1238,7,2020-10-05
67,Sacramento,23245,390,432,2,2020-10-05
69,San Benito,1367,2,12,1,2020-10-05
71,San Bernardino,56400,125,962,0,2020-10-05
73,San Diego,48660,224,803,0,2020-10-05
75,San Francisco,11480,16,108,0,2020-10-05
77,San Joaquin,20569,84,471,1,2020-10-05
79,San Luis Obispo,3742,57,31,0,2020-10-05
81,San Mateo,10275,68,152,0,2020-10-05
83,Santa Barbara,9319,70,115,0,2020-10-05
85,Santa Clara,21926,86,345,1,2020-10-05
87,Santa Cruz,2519,18,12,0,2020-10-05
89,Shasta,1158,205,22,0,2020-10-05
91,Sierra,6,0,0,0,2020-10-05
93,Siskiyou,171,4,0,0,2020-10-05
95,Solano,6601,81,72,1,2020-10-05
97,Sonoma,7940,79,122,0,2020-10-05
99,Stanislaus,16759,22,374,2,2020-10-05
101,Sutter,1763,15,12,1,2020-10-05
103,Tehama,618,0,7,0,2020-10-05
105,Trinity,19,0,0,0,2020-10-05
107,Tulare,16490,91,265,0,2020-10-05
109,Tuolumne,233,3,4,0,2020-10-05
111,Ventura,13045,102,154,1,2020-10-05
113,Yolo,2893,14,56,0,2020-10-05
115,Yuba,1207,19,10,1,2020-10-05
1,Alameda,21708,83,425,0,2020-10-04
3,Alpine,2,0,0,0,2020-10-04
5,Amador,259,0,15,0,2020-10-04
7,Butte,2840,0,45,0,2020-10-04
9,Calaveras,324,0,14,0,2020-10-04
11,Colusa,538,0,6,0,2020-10-04
13,Contra Costa,17263,104,212,1,2020-10-04
15,Del Norte,146,0,1,0,2020-10-04
17,El Dorado,1180,0,4,0,2020-10-04
19,Fresno,28975,120,399,0,2020-10-04
21,Glenn,603,0,3,0,2020-10-04
23,Humboldt,518,0,8,0,2020-10-04
25,Imperial,12047,0,326,0,2020-10-04
27,Inyo,191,0,15,0,2020-10-04
29,Kern,32491,48,386,0,2020-10-04
31,Kings,7912,230,82,2,2020-10-04
33,Lake,581,0,11,0,2020-10-04
35,Lassen,742,0,0,0,2020-10-04
37,Los Angeles,274567,868,6646,5,2020-10-04
39,Madera,4642,0,70,0,2020-10-04
41,Marin,6781,19,119,0,2020-10-04
43,Mariposa,76,0,2,0,2020-10-04
45,Mendocino,1005,17,20,1,2020-10-04
47,Merced,9033,0,145,0,2020-10-04
49,Modoc,27,0,0,0,2020-10-04
51,Mono,169,0,2,0,2020-10-04
53,Monterey,10359,47,75,0,2020-10-04
55,Napa,1734,0,12,0,2020-10-04
57,Nevada,543,0,7,0,2020-10-04
59,Orange,54640,283,1286,0,2020-10-04
61,Placer,3628,0,49,0,2020-10-04
63,Plumas,51,0,0,0,2020-10-04
65,Riverside,59934,0,1231,0,2020-10-04
67,Sacramento,22855,0,430,0,2020-10-04
69,San Benito,1365,3,11,0,2020-10-04
71,San Bernardino,56275,264,962,0,2020-10-04
73,San Diego,48436,236,803,5,2020-10-04
75,San Francisco,11464,50,108,1,2020-10-04
77,San Joaquin,20485,0,470,0,2020-10-04
79,San Luis Obispo,3685,0,31,0,2020-10-04
81,San Mateo,10207,0,152,0,2020-10-04
83,Santa Barbara,9249,0,115,0,2020-10-04
85,Santa Clara,21840,106,344,11,2020-10-04
87,Santa Cruz,2501,7,12,0,2020-10-04
89,Shasta,953,0,22,0,2020-10-04
91,Sierra,6,0,0,0,2020-10-04
93,Siskiyou,167,0,0,0,2020-10-04
95,Solano,6520,0,71,0,2020-10-04
97,Sonoma,7861,62,122,0,2020-10-04
99,Stanislaus,16737,34,372,2,2020-10-04
101,Sutter,1748,0,11,0,2020-10-04
103,Tehama,618,0,7,0,2020-10-04
105,Trinity,19,0,0,0,2020-10-04
107,Tulare,16399,0,265,0,2020-10-04
109,Tuolumne,230,0,4,0,2020-10-04
111,Ventura,12943,0,153,0,2020-10-04
113,Yolo,2879,12,56,0,2020-10-04
115,Yuba,1188,0,9,0,2020-10-04
1,Alameda,21625,117,425,5,2020-10-03
3,Alpine,2,0,0,0,2020-10-03
5,Amador,259,0,15,0,2020-10-03
7,Butte,2840,0,45,0,2020-10-03
9,Calaveras,324,0,14,0,2020-10-03
11,Colusa,538,0,6,0,2020-10-03
13,Contra Costa,17159,90,211,0,2020-10-03
15,Del Norte,146,0,1,0,2020-10-03
17,El Dorado,1180,0,4,0,2020-10-03
19,Fresno,28855,59,399,0,2020-10-03
21,Glenn,603,0,3,0,2020-10-03
23,Humboldt,518,0,8,0,2020-10-03
25,Imperial,12047,45,326,3,2020-10-03
27,Inyo,191,0,15,0,2020-10-03
29,Kern,32443,100,386,5,2020-10-03
31,Kings,7682,0,80,0,2020-10-03
33,Lake,581,0,11,0,2020-10-03
35,Lassen,742,0,0,0,2020-10-03
37,Los Angeles,273699,1040,6641,16,2020-10-03
39,Madera,4642,0,70,0,2020-10-03
41,Marin,6762,0,119,0,2020-10-03
43,Mariposa,76,0,2,0,2020-10-03
45,Mendocino,988,0,19,0,2020-10-03
47,Merced,9033,0,145,0,2020-10-03
49,Modoc,27,0,0,0,2020-10-03
51,Mono,169,0,2,0,2020-10-03
53,Monterey,10312,93,75,1,2020-10-03
55,Napa,1734,0,12,0,2020-10-03
57,Nevada,543,0,7,0,2020-10-03
59,Orange,54357,239,1286,5,2020-10-03
61,Placer,3628,0,49,0,2020-10-03
63,Plumas,51,0,0,0,2020-10-03
65,Riverside,59934,0,1231,0,2020-10-03
67,Sacramento,22855,0,430,0,2020-10-03
69,San Benito,1362,4,11,0,2020-10-03
71,San Bernardino,56011,340,962,0,2020-10-03
73,San Diego,48200,409,798,4,2020-10-03
75,San Francisco,11414,54,107,0,2020-10-03
77,San Joaquin,20485,0,470,0,2020-10-03
79,San Luis Obispo,3685,0,31,0,2020-10-03
81,San Mateo,10207,81,152,0,2020-10-03
83,Santa Barbara,9249,0,115,0,2020-10-03
85,Santa Clara,21734,129,333,3,2020-10-03
87,Santa Cruz,2494,13,12,0,2020-10-03
89,Shasta,953,0,22,0,2020-10-03
91,Sierra,6,0,0,0,2020-10-03
93,Siskiyou,167,0,0,0,2020-10-03
95,Solano,6520,0,71,0,2020-10-03
97,Sonoma,7799,47,122,0,2020-10-03
99,Stanislaus,16703,75,370,2,2020-10-03
101,Sutter,1748,0,11,0,2020-10-03
103,Tehama,618,13,7,1,2020-10-03
105,Trinity,19,3,0,0,2020-10-03
107,Tulare,16399,0,265,0,2020-10-03
109,Tuolumne,230,0,4,0,2020-10-03
111,Ventura,12943,0,153,0,2020-10-03
113,Yolo,2867,20,56,1,2020-10-03
115,Yuba,1188,0,9,0,2020-10-03
1,Alameda,21508,50,420,0,2020-10-02
3,Alpine,2,0,0,0,2020-10-02
5,Amador,259,0,15,0,2020-10-02
7,Butte,2840,16,45,0,2020-10-02
9,Calaveras,324,2,14,0,2020-10-02
11,Colusa,538,0,6,0,2020-10-02
13,Contra Costa,17069,96,211,2,2020-10-02
15,Del Norte,146,2,1,0,2020-10-02
17,El Dorado,1180,22,4,0,2020-10-02
19,Fresno,28796,90,399,9,2020-10-02
21,Glenn,603,5,3,0,2020-10-02
23,Humboldt,518,3,8,0,2020-10-02
25,Imperial,12002,9,323,0,2020-10-02
27,Inyo,191,1,15,0,2020-10-02
29,Kern,32343,159,381,10,2020-10-02
31,Kings,7682,0,80,0,2020-10-02
33,Lake,581,12,11,0,2020-10-02
35,Lassen,742,0,0,0,2020-10-02
37,Los Angeles,272659,1216,6625,13,2020-10-02
39,Madera,4642,28,70,2,2020-10-02
41,Marin,6762,11,119,0,2020-10-02
43,Mariposa,76,0,2,0,2020-10-02
45,Mendocino,988,17,19,0,2020-10-02
47,Merced,9033,14,145,0,2020-10-02
49,Modoc,27,0,0,0,2020-10-02
51,Mono,169,2,2,0,2020-10-02
53,Monterey,10219,38,74,0,2020-10-02
55,Napa,1734,7,12,0,2020-10-02
57,Nevada,543,0,7,0,2020-10-02
59,Orange,54118,209,1281,6,2020-10-02
61,Placer,3628,11,49,1,2020-10-02
63,Plumas,51,1,0,0,2020-10-02
65,Riverside,59934,446,1231,5,2020-10-02
67,Sacramento,22855,100,430,4,2020-10-02
69,San Benito,1358,3,11,0,2020-10-02
71,San Bernardino,55671,277,962,7,2020-10-02
73,San Diego,47791,306,794,2,2020-10-02
75,San Francisco,11360,28,107,1,2020-10-02
77,San Joaquin,20485,28,470,4,2020-10-02
79,San Luis Obispo,3685,36,31,0,2020-10-02
81,San Mateo,10126,57,152,2,2020-10-02
83,Santa Barbara,9249,26,115,0,2020-10-02
85,Santa Clara,21605,148,330,5,2020-10-02
87,Santa Cruz,2481,54,12,0,2020-10-02
89,Shasta,953,26,22,2,2020-10-02
91,Sierra,6,0,0,0,2020-10-02
93,Siskiyou,167,1,0,0,2020-10-02
95,Solano,6520,45,71,0,2020-10-02
97,Sonoma,7752,84,122,0,2020-10-02
99,Stanislaus,16628,55,368,3,2020-10-02
101,Sutter,1748,15,11,0,2020-10-02
103,Tehama,605,10,6,1,2020-10-02
105,Trinity,16,0,0,0,2020-10-02
107,Tulare,16399,77,265,2,2020-10-02
109,Tuolumne,230,1,4,0,2020-10-02
111,Ventura,12943,76,153,1,2020-10-02
113,Yolo,2847,11,55,0,2020-10-02
115,Yuba,1188,5,9,1,2020-10-02
1,Alameda,21458,75,420,8,2020-10-01
3,Alpine,2,0,0,0,2020-10-01
5,Amador,259,2,15,0,2020-10-01
7,Butte,2824,15,45,0,2020-10-01
9,Calaveras,322,0,14,0,2020-10-01
11,Colusa,538,2,6,0,2020-10-01
13,Contra Costa,16973,77,209,0,2020-10-01
15,Del Norte,144,0,1,0,2020-10-01
17,El Dorado,1158,8,4,0,2020-10-01
19,Fresno,28706,85,390,0,2020-10-01
21,Glenn,598,1,3,0,2020-10-01
23,Humboldt,515,3,8,0,2020-10-01
25,Imperial,11993,85,323,3,2020-10-01
27,Inyo,190,2,15,0,2020-10-01
29,Kern,32184,56,371,1,2020-10-01
31,Kings,7682,0,80,0,2020-10-01
33,Lake,569,3,11,0,2020-10-01
35,Lassen,742,1,0,0,2020-10-01
37,Los Angeles,271443,1082,6612,35,2020-10-01
39,Madera,4614,31,68,0,2020-10-01
41,Marin,6751,9,119,0,2020-10-01
43,Mariposa,76,0,2,0,2020-10-01
45,Mendocino,971,7,19,0,2020-10-01
47,Merced,9019,26,145,0,2020-10-01
49,Modoc,27,0,0,0,2020-10-01
51,Mono,167,0,2,0,2020-10-01
53,Monterey,10181,94,74,1,2020-10-01
55,Napa,1727,0,12,0,2020-10-01
57,Nevada,543,0,7,0,2020-10-01
59,Orange,53909,158,1275,7,2020-10-01
61,Placer,3617,13,48,0,2020-10-01
63,Plumas,50,0,0,0,2020-10-01
65,Riverside,59488,83,1226,0,2020-10-01
67,Sacramento,22755,101,426,6,2020-10-01
69,San Benito,1355,3,11,0,2020-10-01
71,San Bernardino,55394,191,955,0,2020-10-01
73,San Diego,47485,305,792,9,2020-10-01
75,San Francisco,11332,57,106,2,2020-10-01
77,San Joaquin,20457,46,466,10,2020-10-01
79,San Luis Obispo,3649,20,31,0,2020-10-01
81,San Mateo,10069,79,150,0,2020-10-01
83,Santa Barbara,9223,26,115,1,2020-10-01
85,Santa Clara,21457,78,325,3,2020-10-01
87,Santa Cruz,2427,4,12,0,2020-10-01
89,Shasta,927,33,20,0,2020-10-01
91,Sierra,6,0,0,0,2020-10-01
93,Siskiyou,166,0,0,0,2020-10-01
95,Solano,6475,30,71,0,2020-10-01
97,Sonoma,7668,90,122,0,2020-10-01
99,Stanislaus,16573,61,365,3,2020-10-01
101,Sutter,1733,7,11,0,2020-10-01
103,Tehama,595,11,5,0,2020-10-01
105,Trinity,16,0,0,0,2020-10-01
107,Tulare,16322,55,263,0,2020-10-01
109,Tuolumne,229,1,4,0,2020-10-01
111,Ventura,12867,80,152,0,2020-10-01
113,Yolo,2836,8,55,0,2020-10-01
115,Yuba,1183,6,8,0,2020-10-01
1,Alameda,21383,61,412,4,2020-09-30
3,Alpine,2,0,0,0,2020-09-30
5,Amador,257,0,15,0,2020-09-30
7,Butte,2809,5,45,1,2020-09-30
9,Calaveras,322,0,14,0,2020-09-30
11,Colusa,536,1,6,0,2020-09-30
13,Contra Costa,16896,103,209,2,2020-09-30
15,Del Norte,144,0,1,0,2020-09-30
17,El Dorado,1150,7,4,0,2020-09-30
19,Fresno,28621,104,390,0,2020-09-30
21,Glenn,597,1,3,0,2020-09-30
23,Humboldt,512,3,8,0,2020-09-30
25,Imperial,11908,31,320,3,2020-09-30
27,Inyo,188,0,15,0,2020-09-30
29,Kern,32128,55,370,1,2020-09-30
31,Kings,7682,4,80,0,2020-09-30
33,Lake,566,1,11,0,2020-09-30
35,Lassen,741,0,0,0,2020-09-30
37,Los Angeles,270361,1017,6577,24,2020-09-30
39,Madera,4583,26,68,3,2020-09-30
41,Marin,6742,8,119,0,2020-09-30
43,Mariposa,76,0,2,0,2020-09-30
45,Mendocino,964,10,19,1,2020-09-30
47,Merced,8993,32,145,2,2020-09-30
49,Modoc,27,0,0,0,2020-09-30
51,Mono,167,1,2,0,2020-09-30
53,Monterey,10087,37,73,0,2020-09-30
55,Napa,1727,3,12,0,2020-09-30
57,Nevada,543,2,7,0,2020-09-30
59,Orange,53751,194,1268,19,2020-09-30
61,Placer,3604,8,48,3,2020-09-30
63,Plumas,50,0,0,0,2020-09-30
65,Riverside,59405,232,1226,10,2020-09-30
67,Sacramento,22654,64,420,4,2020-09-30
69,San Benito,1352,4,11,0,2020-09-30
71,San Bernardino,55203,354,955,3,2020-09-30
73,San Diego,47180,195,783,2,2020-09-30
75,San Francisco,11275,37,104,3,2020-09-30
77,San Joaquin,20411,54,456,9,2020-09-30
79,San Luis Obispo,3629,17,31,0,2020-09-30
81,San Mateo,9990,40,150,0,2020-09-30
83,Santa Barbara,9197,33,114,1,2020-09-30
85,Santa Clara,21379,85,322,4,2020-09-30
87,Santa Cruz,2423,29,12,2,2020-09-30
89,Shasta,894,19,20,0,2020-09-30
91,Sierra,6,0,0,0,2020-09-30
93,Siskiyou,166,0,0,0,2020-09-30
95,Solano,6445,26,71,2,2020-09-30
97,Sonoma,7578,50,122,0,2020-09-30
99,Stanislaus,16512,16,362,3,2020-09-30
101,Sutter,1726,6,11,0,2020-09-30
103,Tehama,584,3,5,0,2020-09-30
105,Trinity,16,0,0,0,2020-09-30
107,Tulare,16267,63,263,0,2020-09-30
109,Tuolumne,228,1,4,0,2020-09-30
111,Ventura,12787,80,152,2,2020-09-30
113,Yolo,2828,3,55,0,2020-09-30
115,Yuba,1177,5,8,0,2020-09-30
1,Alameda,21322,82,408,2,2020-09-29
3,Alpine,2,0,0,0,2020-09-29
5,Amador,257,0,15,0,2020-09-29
7,Butte,2804,9,44,0,2020-09-29
9,Calaveras,322,5,14,0,2020-09-29
11,Colusa,535,3,6,0,2020-09-29
13,Contra Costa,16793,91,207,1,2020-09-29
15,Del Norte,144,5,1,0,2020-09-29
17,El Dorado,1143,3,4,0,2020-09-29
19,Fresno,28517,76,390,8,2020-09-29
21,Glenn,596,3,3,0,2020-09-29
23,Humboldt,509,1,8,0,2020-09-29
25,Imperial,11877,25,317,0,2020-09-29
27,Inyo,188,1,15,0,2020-09-29
29,Kern,32073,54,369,0,2020-09-29
31,Kings,7678,19,80,0,2020-09-29
33,Lake,565,6,11,0,2020-09-29
35,Lassen,741,0,0,0,2020-09-29
37,Los Angeles,269344,843,6553,38,2020-09-29
39,Madera,4557,18,65,0,2020-09-29
41,Marin,6734,7,119,1,2020-09-29
43,Mariposa,76,1,2,0,2020-09-29
45,Mendocino,954,15,18,0,2020-09-29
47,Merced,8961,22,143,0,2020-09-29
49,Modoc,27,0,0,0,2020-09-29
51,Mono,166,0,2,0,2020-09-29
53,Monterey,10050,42,73,1,2020-09-29
55,Napa,1724,21,12,0,2020-09-29
57,Nevada,541,1,7,0,2020-09-29
59,Orange,53557,109,1249,33,2020-09-29
61,Placer,3596,9,45,0,2020-09-29
63,Plumas,50,0,0,0,2020-09-29
65,Riverside,59173,241,1216,10,2020-09-29
67,Sacramento,22590,152,416,4,2020-09-29
69,San Benito,1348,0,11,0,2020-09-29
71,San Bernardino,54849,367,952,27,2020-09-29
73,San Diego,46985,251,781,5,2020-09-29
75,San Francisco,11238,43,101,0,2020-09-29
77,San Joaquin,20357,112,447,7,2020-09-29
79,San Luis Obispo,3612,15,31,2,2020-09-29
81,San Mateo,9950,53,150,0,2020-09-29
83,Santa Barbara,9164,31,113,0,2020-09-29
85,Santa Clara,21294,53,318,4,2020-09-29
87,Santa Cruz,2394,15,10,1,2020-09-29
89,Shasta,875,28,20,3,2020-09-29
91,Sierra,6,0,0,0,2020-09-29
93,Siskiyou,166,1,0,0,2020-09-29
95,Solano,6419,19,69,4,2020-09-29
97,Sonoma,7528,116,122,0,2020-09-29
99,Stanislaus,16496,25,359,3,2020-09-29
101,Sutter,1720,3,11,0,2020-09-29
103,Tehama,581,37,5,0,2020-09-29
105,Trinity,16,0,0,0,2020-09-29
107,Tulare,16204,133,263,0,2020-09-29
109,Tuolumne,227,0,4,0,2020-09-29
111,Ventura,12707,54,150,0,2020-09-29
113,Yolo,2825,10,55,0,2020-09-29
115,Yuba,1172,14,8,0,2020-09-29
1,Alameda,21240,51,406,0,2020-09-28
3,Alpine,2,0,0,0,2020-09-28
5,Amador,257,3,15,0,2020-09-28
7,Butte,2795,21,44,0,2020-09-28
9,Calaveras,317,0,14,0,2020-09-28
11,Colusa,532,3,6,0,2020-09-28
13,Contra Costa,16702,62,206,0,2020-09-28
15,Del Norte,139,0,1,0,2020-09-28
17,El Dorado,1140,31,4,0,2020-09-28
19,Fresno,28441,242,382,0,2020-09-28
21,Glenn,593,15,3,0,2020-09-28
23,Humboldt,508,7,8,1,2020-09-28
25,Imperial,11852,17,317,0,2020-09-28
27,Inyo,187,0,15,0,2020-09-28
29,Kern,32019,25,369,0,2020-09-28
31,Kings,7659,8,80,0,2020-09-28
33,Lake,559,20,11,0,2020-09-28
35,Lassen,741,1,0,0,2020-09-28
37,Los Angeles,268501,694,6515,1,2020-09-28
39,Madera,4539,58,65,0,2020-09-28
41,Marin,6727,0,118,0,2020-09-28
43,Mariposa,75,0,2,0,2020-09-28
45,Mendocino,939,5,18,0,2020-09-28
47,Merced,8939,67,143,1,2020-09-28
49,Modoc,27,0,0,0,2020-09-28
51,Mono,166,0,2,0,2020-09-28
53,Monterey,10008,55,72,0,2020-09-28
55,Napa,1703,35,12,0,2020-09-28
57,Nevada,540,7,7,0,2020-09-28
59,Orange,53448,133,1216,0,2020-09-28
61,Placer,3587,10,45,0,2020-09-28
63,Plumas,50,0,0,0,2020-09-28
65,Riverside,58932,754,1206,17,2020-09-28
67,Sacramento,22438,255,412,6,2020-09-28
69,San Benito,1348,3,11,0,2020-09-28
71,San Bernardino,54482,4,925,0,2020-09-28
73,San Diego,46734,124,776,0,2020-09-28
75,San Francisco,11195,52,101,0,2020-09-28
77,San Joaquin,20245,51,440,0,2020-09-28
79,San Luis Obispo,3597,53,29,0,2020-09-28
81,San Mateo,9897,54,150,0,2020-09-28
83,Santa Barbara,9133,96,113,0,2020-09-28
85,Santa Clara,21241,88,314,2,2020-09-28
87,Santa Cruz,2379,19,9,0,2020-09-28
89,Shasta,847,70,17,0,2020-09-28
91,Sierra,6,0,0,0,2020-09-28
93,Siskiyou,165,0,0,0,2020-09-28
95,Solano,6400,91,65,2,2020-09-28
97,Sonoma,7412,0,122,0,2020-09-28
99,Stanislaus,16471,19,356,2,2020-09-28
101,Sutter,1717,12,11,0,2020-09-28
103,Tehama,544,0,5,0,2020-09-28
105,Trinity,16,0,0,0,2020-09-28
107,Tulare,16071,101,263,0,2020-09-28
109,Tuolumne,227,0,4,0,2020-09-28
111,Ventura,12653,165,150,0,2020-09-28
113,Yolo,2815,12,55,0,2020-09-28
115,Yuba,1158,5,8,1,2020-09-28
1,Alameda,21189,53,406,0,2020-09-27
3,Alpine,2,0,0,0,2020-09-27
5,Amador,254,0,15,0,2020-09-27
7,Butte,2774,0,44,0,2020-09-27
9,Calaveras,317,0,14,0,2020-09-27
11,Colusa,529,0,6,0,2020-09-27
13,Contra Costa,16640,68,206,1,2020-09-27
15,Del Norte,139,0,1,0,2020-09-27
17,El Dorado,1109,0,4,0,2020-09-27
19,Fresno,28199,0,382,0,2020-09-27
21,Glenn,578,0,3,0,2020-09-27
23,Humboldt,501,0,7,0,2020-09-27
25,Imperial,11835,0,317,0,2020-09-27
27,Inyo,187,0,15,0,2020-09-27
29,Kern,31994,47,369,0,2020-09-27
31,Kings,7651,90,80,0,2020-09-27
33,Lake,539,0,11,0,2020-09-27
35,Lassen,740,0,0,0,2020-09-27
37,Los Angeles,267807,779,6514,10,2020-09-27
39,Madera,4481,0,65,0,2020-09-27
41,Marin,6727,11,118,0,2020-09-27
43,Mariposa,75,0,2,0,2020-09-27
45,Mendocino,934,3,18,0,2020-09-27
47,Merced,8872,0,142,0,2020-09-27
49,Modoc,27,0,0,0,2020-09-27
51,Mono,166,1,2,0,2020-09-27
53,Monterey,9953,69,72,1,2020-09-27
55,Napa,1668,0,12,0,2020-09-27
57,Nevada,533,0,7,0,2020-09-27
59,Orange,53315,246,1216,2,2020-09-27
61,Placer,3577,10,45,0,2020-09-27
63,Plumas,50,0,0,0,2020-09-27
65,Riverside,58178,0,1189,0,2020-09-27
67,Sacramento,22183,0,406,0,2020-09-27
69,San Benito,1345,5,11,0,2020-09-27
71,San Bernardino,54478,92,925,0,2020-09-27
73,San Diego,46610,279,776,1,2020-09-27
75,San Francisco,11143,67,101,0,2020-09-27
77,San Joaquin,20194,0,440,-1,2020-09-27
79,San Luis Obispo,3544,0,29,0,2020-09-27
81,San Mateo,9843,0,150,0,2020-09-27
83,Santa Barbara,9037,0,113,0,2020-09-27
85,Santa Clara,21153,123,312,1,2020-09-27
87,Santa Cruz,2360,2,9,0,2020-09-27
89,Shasta,777,0,17,0,2020-09-27
91,Sierra,6,0,0,0,2020-09-27
93,Siskiyou,165,0,0,0,2020-09-27
95,Solano,6309,0,63,0,2020-09-27
97,Sonoma,7412,43,122,0,2020-09-27
99,Stanislaus,16452,10,354,3,2020-09-27
101,Sutter,1705,0,11,0,2020-09-27
103,Tehama,544,0,5,0,2020-09-27
105,Trinity,16,0,0,0,2020-09-27
107,Tulare,15970,0,263,0,2020-09-27
109,Tuolumne,227,0,4,0,2020-09-27
111,Ventura,12488,0,150,0,2020-09-27
113,Yolo,2803,8,55,0,2020-09-27
115,Yuba,1153,0,7,0,2020-09-27
1,Alameda,21136,108,406,2,2020-09-26
3,Alpine,2,0,0,0,2020-09-26
5,Amador,254,0,15,0,2020-09-26
7,Butte,2774,0,44,0,2020-09-26
9,Calaveras,317,0,14,0,2020-09-26
11,Colusa,529,0,6,0,2020-09-26
13,Contra Costa,16572,103,205,0,2020-09-26
15,Del Norte,139,0,1,0,2020-09-26
17,El Dorado,1109,0,4,0,2020-09-26
19,Fresno,28199,93,382,0,2020-09-26
21,Glenn,578,0,3,0,2020-09-26
23,Humboldt,501,0,7,0,2020-09-26
25,Imperial,11835,54,317,0,2020-09-26
27,Inyo,187,0,15,0,2020-09-26
29,Kern,31947,82,369,2,2020-09-26
31,Kings,7561,0,80,3,2020-09-26
33,Lake,539,0,11,0,2020-09-26
35,Lassen,740,0,0,0,2020-09-26
37,Los Angeles,267028,1214,6504,14,2020-09-26
39,Madera,4481,0,65,0,2020-09-26
41,Marin,6716,22,118,1,2020-09-26
43,Mariposa,75,0,2,0,2020-09-26
45,Mendocino,931,23,18,0,2020-09-26
47,Merced,8872,0,142,0,2020-09-26
49,Modoc,27,0,0,0,2020-09-26
51,Mono,165,0,2,0,2020-09-26
53,Monterey,9884,77,71,0,2020-09-26
55,Napa,1668,0,12,0,2020-09-26
57,Nevada,533,0,7,0,2020-09-26
59,Orange,53069,165,1214,10,2020-09-26
61,Placer,3567,25,45,1,2020-09-26
63,Plumas,50,0,0,0,2020-09-26
65,Riverside,58178,0,1189,0,2020-09-26
67,Sacramento,22183,0,406,0,2020-09-26
69,San Benito,1340,9,11,0,2020-09-26
71,San Bernardino,54386,717,925,3,2020-09-26
73,San Diego,46331,330,775,0,2020-09-26
75,San Francisco,11076,38,101,2,2020-09-26
77,San Joaquin,20194,0,441,0,2020-09-26
79,San Luis Obispo,3544,0,29,0,2020-09-26
81,San Mateo,9843,58,150,0,2020-09-26
83,Santa Barbara,9037,0,113,0,2020-09-26
85,Santa Clara,21030,148,311,5,2020-09-26
87,Santa Cruz,2358,28,9,0,2020-09-26
89,Shasta,777,0,17,0,2020-09-26
91,Sierra,6,0,0,0,2020-09-26
93,Siskiyou,165,0,0,0,2020-09-26
95,Solano,6309,0,63,0,2020-09-26
97,Sonoma,7369,49,122,2,2020-09-26
99,Stanislaus,16442,6,351,6,2020-09-26
101,Sutter,1705,0,11,0,2020-09-26
103,Tehama,544,5,5,0,2020-09-26
105,Trinity,16,0,0,0,2020-09-26
107,Tulare,15970,0,263,0,2020-09-26
109,Tuolumne,227,0,4,0,2020-09-26
111,Ventura,12488,0,150,0,2020-09-26
113,Yolo,2795,6,55,0,2020-09-26
115,Yuba,1153,0,7,0,2020-09-26
1,Alameda,21028,77,404,7,2020-09-25
3,Alpine,2,0,0,0,2020-09-25
5,Amador,254,1,15,0,2020-09-25
7,Butte,2774,20,44,1,2020-09-25
9,Calaveras,317,3,14,0,2020-09-25
11,Colusa,529,2,6,0,2020-09-25
13,Contra Costa,16469,142,205,1,2020-09-25
15,Del Norte,139,0,1,0,2020-09-25
17,El Dorado,1109,11,4,0,2020-09-25
19,Fresno,28106,87,382,20,2020-09-25
21,Glenn,578,4,3,0,2020-09-25
23,Humboldt,501,5,7,0,2020-09-25
25,Imperial,11781,40,317,0,2020-09-25
27,Inyo,187,0,15,0,2020-09-25
29,Kern,31865,80,367,6,2020-09-25
31,Kings,7561,0,77,0,2020-09-25
33,Lake,539,5,11,0,2020-09-25
35,Lassen,740,4,0,0,2020-09-25
37,Los Angeles,265814,1349,6490,32,2020-09-25
39,Madera,4481,23,65,0,2020-09-25
41,Marin,6694,22,117,0,2020-09-25
43,Mariposa,75,0,2,0,2020-09-25
45,Mendocino,908,9,18,0,2020-09-25
47,Merced,8872,26,142,2,2020-09-25
49,Modoc,27,0,0,0,2020-09-25
51,Mono,165,0,2,0,2020-09-25
53,Monterey,9807,35,71,1,2020-09-25
55,Napa,1668,9,12,0,2020-09-25
57,Nevada,533,2,7,0,2020-09-25
59,Orange,52904,282,1204,22,2020-09-25
61,Placer,3542,7,44,0,2020-09-25
63,Plumas,50,0,0,0,2020-09-25
65,Riverside,58178,295,1189,10,2020-09-25
67,Sacramento,22183,157,406,4,2020-09-25
69,San Benito,1331,10,11,0,2020-09-25
71,San Bernardino,53669,310,922,4,2020-09-25
73,San Diego,46001,405,775,2,2020-09-25
75,San Francisco,11038,92,99,0,2020-09-25
77,San Joaquin,20194,68,441,4,2020-09-25
79,San Luis Obispo,3544,34,29,0,2020-09-25
81,San Mateo,9785,71,150,6,2020-09-25
